,State,Date,Confirmed,Deaths,Recovered,Confirmed_new,Deaths_new,Recovered_new,Confirmed_Incremental_Rate,Deaths_Incremental_Rate,Recovered_Incremental_Rate
36,Florida,2020/4/8,15426,309,0,1042,26,0,0.072441602,0.091872792,
37,Florida,2020/4/9,16343,354,0,917,45,0,0.059445093,0.145631068,
38,Florida,2020/4/10,17479,390,0,1136,36,0,0.069509882,0.101694915,
39,Florida,2020/4/11,18430,438,0,951,48,0,0.054408147,0.123076923,
40,Florida,2020/4/12,19873,461,0,1443,23,0,0.078296256,0.052511416,
41,Florida,2020/4/13,20984,498,0,1111,37,0,0.055904997,0.080260304,
0,Georgia,2020/3/3,2,0,0,,,,,,
1,Georgia,2020/3/4,2,0,0,0,0,0,0,,
2,Georgia,2020/3/5,2,0,0,0,0,0,0,,
3,Georgia,2020/3/6,3,0,0,1,0,0,0.5,,
4,Georgia,2020/3/7,6,0,0,3,0,0,1,,
5,Georgia,2020/3/8,5,0,0,-1,0,0,-0.166666667,,
6,Georgia,2020/3/9,10,0,0,5,0,0,1,,
7,Georgia,2020/3/10,17,0,0,7,0,0,0.7,,
8,Georgia,2020/3/11,23,0,0,6,0,0,0.352941176,,
9,Georgia,2020/3/12,31,1,0,8,1,0,0.347826087,inf,
10,Georgia,2020/3/13,42,1,0,11,0,0,0.35483871,0,
11,Georgia,2020/3/14,66,1,0,24,0,0,0.571428571,0,
12,Georgia,2020/3/15,99,1,0,33,0,0,0.5,0,
13,Georgia,2020/3/16,121,1,0,22,0,0,0.222222222,0,
14,Georgia,2020/3/17,146,1,0,25,0,0,0.20661157,0,
15,Georgia,2020/3/18,199,3,0,53,2,0,0.363013699,2,
16,Georgia,2020/3/19,287,10,0,88,7,0,0.442211055,2.333333333,
17,Georgia,2020/3/20,420,13,0,133,3,0,0.463414634,0.3,
18,Georgia,2020/3/21,507,14,0,87,1,0,0.207142857,0.076923077,
19,Georgia,2020/3/22,504,24,0,-3,10,0,-0.00591716,0.714285714,
20,Georgia,2020/3/23,664,24,0,160,0,0,0.317460317,0,
21,Georgia,2020/3/24,874,32,0,210,8,0,0.31626506,0.333333333,
22,Georgia,2020/3/25,1066,40,0,192,8,0,0.219679634,0.25,
23,Georgia,2020/3/26,1300,48,0,234,8,0,0.219512195,0.2,
24,Georgia,2020/3/27,1687,64,0,387,16,0,0.297692308,0.333333333,
25,Georgia,2020/3/28,2171,68,0,484,4,0,0.286899822,0.0625,
26,Georgia,2020/3/29,2416,78,0,245,10,0,0.112851221,0.147058824,
27,Georgia,2020/3/30,2429,79,0,13,1,0,0.005380795,0.012820513,
28,Georgia,2020/4/1,4286,135,0,1857,56,0,0.764512145,0.708860759,
29,Georgia,2020/4/2,4946,155,0,660,20,0,0.153989734,0.148148148,
30,Georgia,2020/4/3,5418,177,0,472,22,0,0.095430651,0.141935484,
31,Georgia,2020/4/4,5635,192,0,217,15,0,0.04005168,0.084745763,
32,Georgia,2020/4/5,6230,206,0,595,14,0,0.105590062,0.072916667,
33,Georgia,2020/4/6,6777,224,0,547,18,0,0.087800963,0.087378641,
34,Georgia,2020/4/7,8310,323,0,1533,99,0,0.226206286,0.441964286,
35,Georgia,2020/4/8,9396,354,0,1086,31,0,0.130685921,0.095975232,
36,Georgia,2020/4/9,10161,374,0,765,20,0,0.081417625,0.056497175,
37,Georgia,2020/4/10,10822,401,0,661,27,0,0.065052652,0.072192513,
38,Georgia,2020/4/11,11699,421,0,877,20,0,0.081038625,0.049875312,
39,Georgia,2020/4/12,12024,425,0,325,4,0,0.027780152,0.009501188,
40,Georgia,2020/4/13,12844,454,0,820,29,0,0.068196939,0.068235294,
0,Hawaii,2020/3/7,1,0,0,,,,,,
1,Hawaii,2020/3/8,1,0,0,0,0,0,0,,
2,Hawaii,2020/3/9,2,0,0,1,0,0,1,,
3,Hawaii,2020/3/10,2,0,0,0,0,0,0,,
4,Hawaii,2020/3/11,2,0,0,0,0,0,0,,
5,Hawaii,2020/3/12,2,0,0,0,0,0,0,,
6,Hawaii,2020/3/13,2,0,0,0,0,0,0,,
7,Hawaii,2020/3/14,4,0,0,2,0,0,1,,
8,Hawaii,2020/3/15,6,0,0,2,0,0,0.5,,
9,Hawaii,2020/3/16,7,0,0,1,0,0,0.166666667,,
10,Hawaii,2020/3/17,10,0,0,3,0,0,0.428571429,,
11,Hawaii,2020/3/18,14,0,0,4,0,0,0.4,,
12,Hawaii,2020/3/19,16,0,0,2,0,0,0.142857143,,
13,Hawaii,2020/3/20,26,0,0,10,0,0,0.625,,
14,Hawaii,2020/3/21,37,0,0,11,0,0,0.423076923,,
15,Hawaii,2020/3/22,53,0,0,16,0,0,0.432432432,,
16,Hawaii,2020/3/23,53,0,0,0,0,0,0,,
17,Hawaii,2020/3/24,90,1,0,37,1,0,0.698113208,inf,
18,Hawaii,2020/3/25,91,0,0,1,-1,0,0.011111111,-1,
19,Hawaii,2020/3/26,95,0,0,4,0,0,0.043956044,,
20,Hawaii,2020/3/27,101,0,0,6,0,0,0.063157895,,
21,Hawaii,2020/3/28,149,0,0,48,0,0,0.475247525,,
22,Hawaii,2020/3/29,149,0,0,0,0,0,0,,
23,Hawaii,2020/3/30,163,0,0,14,0,0,0.093959732,,
24,Hawaii,2020/4/1,224,1,0,61,1,0,0.374233129,inf,
25,Hawaii,2020/4/2,238,1,0,14,0,0,0.0625,0,
26,Hawaii,2020/4/3,319,3,0,81,2,0,0.340336134,2,
27,Hawaii,2020/4/4,351,3,0,32,0,0,0.10031348,0,
28,Hawaii,2020/4/5,371,4,0,20,1,0,0.056980057,0.333333333,
29,Hawaii,2020/4/6,387,5,0,16,1,0,0.043126685,0.25,
30,Hawaii,2020/4/7,410,5,0,23,0,0,0.059431525,0,
31,Hawaii,2020/4/8,410,5,0,0,0,0,0,0,
32,Hawaii,2020/4/9,442,6,0,32,1,0,0.07804878,0.2,
33,Hawaii,2020/4/10,442,6,0,0,0,0,0,0,
34,Hawaii,2020/4/11,465,8,0,23,2,0,0.052036199,0.333333333,
35,Hawaii,2020/4/12,499,9,0,34,1,0,0.07311828,0.125,
36,Hawaii,2020/4/13,504,9,0,5,0,0,0.01002004,0,
0,Idaho,2020/3/10,0,0,0,,,,,,
1,Idaho,2020/3/11,0,0,0,0,0,0,,,
2,Idaho,2020/3/12,0,0,0,0,0,0,,,
3,Idaho,2020/3/13,1,0,0,1,0,0,inf,,
4,Idaho,2020/3/14,2,0,0,1,0,0,1,,
5,Idaho,2020/3/15,5,0,0,3,0,0,1.5,,
6,Idaho,2020/3/16,5,0,0,0,0,0,0,,
7,Idaho,2020/3/17,8,0,0,3,0,0,0.6,,
8,Idaho,2020/3/18,9,0,0,1,0,0,0.125,,
9,Idaho,2020/3/19,11,0,0,2,0,0,0.222222222,,
10,Idaho,2020/3/20,23,0,0,12,0,0,1.090909091,,
11,Idaho,2020/3/21,36,0,0,13,0,0,0.565217391,,
12,Idaho,2020/3/22,38,0,0,2,0,0,0.055555556,,
13,Idaho,2020/3/23,60,0,0,22,0,0,0.578947368,,
14,Idaho,2020/3/24,71,0,0,11,0,0,0.183333333,,
15,Idaho,2020/3/25,80,0,0,9,0,0,0.126760563,,
16,Idaho,2020/3/26,133,3,0,53,3,0,0.6625,inf,
17,Idaho,2020/3/27,190,3,0,57,0,0,0.428571429,0,
18,Idaho,2020/3/28,219,4,0,29,1,0,0.152631579,0.333333333,
19,Idaho,2020/3/29,264,5,0,45,1,0,0.205479452,0.25,
20,Idaho,2020/3/30,319,6,0,55,1,0,0.208333333,0.2,
21,Idaho,2020/4/1,538,9,0,219,3,0,0.686520376,0.5,
22,Idaho,2020/4/2,713,9,0,175,0,0,0.32527881,0,
23,Idaho,2020/4/3,860,9,0,147,0,0,0.206171108,0,
24,Idaho,2020/4/4,984,10,0,124,1,0,0.144186047,0.111111111,
25,Idaho,2020/4/5,1049,10,0,65,0,0,0.066056911,0,
26,Idaho,2020/4/6,1070,10,0,21,0,0,0.020019066,0,
27,Idaho,2020/4/7,1127,13,0,57,3,0,0.053271028,0.3,
28,Idaho,2020/4/8,1177,15,0,50,2,0,0.044365572,0.153846154,
29,Idaho,2020/4/9,1203,18,0,26,3,0,0.022090059,0.2,
30,Idaho,2020/4/10,1311,24,0,108,6,0,0.089775561,0.333333333,
31,Idaho,2020/4/11,1360,25,0,49,1,0,0.037376049,0.041666667,
32,Idaho,2020/4/12,1371,27,0,11,2,0,0.008088235,0.08,
33,Idaho,2020/4/13,1380,26,0,9,-1,0,0.006564551,-0.037037037,
0,Illinois,2020/1/25,1,0,0,,,,,,
1,Illinois,2020/1/26,1,0,0,0,0,0,0,,
2,Illinois,2020/1/27,1,0,0,0,0,0,0,,
3,Illinois,2020/1/28,1,0,0,0,0,0,0,,
4,Illinois,2020/1/29,1,0,0,0,0,0,0,,
5,Illinois,2020/1/30,1,0,0,0,0,0,0,,
6,Illinois,2020/2/1,2,0,0,1,0,0,1,,
7,Illinois,2020/2/2,2,0,0,0,0,0,0,,
8,Illinois,2020/2/3,2,0,0,0,0,0,0,,
9,Illinois,2020/2/4,2,0,0,0,0,0,0,,
10,Illinois,2020/2/5,2,0,0,0,0,0,0,,
11,Illinois,2020/2/6,2,0,0,0,0,0,0,,
12,Illinois,2020/2/7,2,0,0,0,0,0,0,,
13,Illinois,2020/2/8,2,0,0,0,0,0,0,,
14,Illinois,2020/2/9,2,0,2,0,0,2,0,,inf
15,Illinois,2020/2/10,2,0,2,0,0,0,0,,0
16,Illinois,2020/2/11,2,0,2,0,0,0,0,,0
17,Illinois,2020/2/12,2,0,2,0,0,0,0,,0
18,Illinois,2020/2/13,2,0,2,0,0,0,0,,0
19,Illinois,2020/2/14,2,0,2,0,0,0,0,,0
20,Illinois,2020/2/15,2,0,2,0,0,0,0,,0
21,Illinois,2020/2/16,2,0,2,0,0,0,0,,0
22,Illinois,2020/2/17,2,0,2,0,0,0,0,,0
23,Illinois,2020/2/18,2,0,2,0,0,0,0,,0
24,Illinois,2020/2/19,2,0,2,0,0,0,0,,0
25,Illinois,2020/2/20,2,0,2,0,0,0,0,,0
26,Illinois,2020/2/21,2,0,2,0,0,0,0,,0
27,Illinois,2020/2/22,2,0,2,0,0,0,0,,0
28,Illinois,2020/2/23,2,0,2,0,0,0,0,,0
29,Illinois,2020/2/24,2,0,2,0,0,0,0,,0
30,Illinois,2020/2/25,2,0,2,0,0,0,0,,0
31,Illinois,2020/2/26,2,0,2,0,0,0,0,,0
32,Illinois,2020/2/27,2,0,2,0,0,0,0,,0
33,Illinois,2020/2/28,2,0,2,0,0,0,0,,0
34,Illinois,2020/2/29,2,0,2,0,0,0,0,,0
35,Illinois,2020/3/1,3,0,2,1,0,0,0.5,,0
36,Illinois,2020/3/2,4,0,2,1,0,0,0.333333333,,0
37,Illinois,2020/3/3,4,0,2,0,0,0,0,,0
38,Illinois,2020/3/4,4,0,2,0,0,0,0,,0
39,Illinois,2020/3/5,5,0,2,1,0,0,0.25,,0
40,Illinois,2020/3/6,5,0,2,0,0,0,0,,0
41,Illinois,2020/3/7,6,0,2,1,0,0,0.2,,0
42,Illinois,2020/3/8,7,0,2,1,0,0,0.166666667,,0
43,Illinois,2020/3/9,7,0,2,0,0,0,0,,0
44,Illinois,2020/3/10,12,0,2,5,0,0,0.714285714,,0
45,Illinois,2020/3/11,25,0,2,13,0,0,1.083333333,,0
46,Illinois,2020/3/12,32,0,2,7,0,0,0.28,,0
47,Illinois,2020/3/13,46,0,2,14,0,0,0.4375,,0
48,Illinois,2020/3/14,64,0,2,18,0,0,0.391304348,,0
49,Illinois,2020/3/15,93,0,2,29,0,0,0.453125,,0
50,Illinois,2020/3/16,105,0,2,12,0,0,0.129032258,,0
51,Illinois,2020/3/17,161,1,2,56,1,0,0.533333333,inf,0
52,Illinois,2020/3/18,162,1,0,1,0,-2,0.00621118,0,-1
53,Illinois,2020/3/19,422,4,0,260,3,0,1.604938272,3,
54,Illinois,2020/3/20,585,5,0,163,1,0,0.386255924,0.25,
55,Illinois,2020/3/21,753,6,0,168,1,0,0.287179487,0.2,
56,Illinois,2020/3/22,1021,9,0,268,3,0,0.355909695,0.5,
57,Illinois,2020/3/23,1256,12,0,235,3,0,0.230166503,0.333333333,
58,Illinois,2020/3/24,1508,16,0,252,4,0,0.200636943,0.333333333,
59,Illinois,2020/3/25,1820,19,0,312,3,0,0.206896552,0.1875,
60,Illinois,2020/3/26,2499,26,0,679,7,0,0.373076923,0.368421053,
61,Illinois,2020/3/27,2980,34,0,481,8,0,0.192476991,0.307692308,
62,Illinois,2020/3/28,3443,47,0,463,13,0,0.155369128,0.382352941,
63,Illinois,2020/3/29,4521,66,0,1078,19,0,0.313099042,0.404255319,
64,Illinois,2020/3/30,4971,73,0,450,7,0,0.099535501,0.106060606,
65,Illinois,2020/4/1,6909,141,0,1938,68,0,0.389861195,0.931506849,
66,Illinois,2020/4/2,7618,162,0,709,21,0,0.102619771,0.14893617,
67,Illinois,2020/4/3,8828,210,0,1210,48,0,0.15883434,0.296296296,
68,Illinois,2020/4/4,10264,244,0,1436,34,0,0.16266425,0.161904762,
69,Illinois,2020/4/5,11161,274,0,897,30,0,0.087392829,0.12295082,
70,Illinois,2020/4/6,12144,307,0,983,33,0,0.088074545,0.120437956,
71,Illinois,2020/4/7,12149,308,0,5,1,0,0.000411726,0.003257329,
72,Illinois,2020/4/8,14964,462,0,2815,154,0,0.231706313,0.5,
73,Illinois,2020/4/9,14964,462,0,0,0,0,0,0,
74,Illinois,2020/4/10,17766,597,0,2802,135,0,0.187249399,0.292207792,
75,Illinois,2020/4/11,18919,674,0,1153,77,0,0.064899246,0.128978224,
76,Illinois,2020/4/12,20715,720,0,1796,46,0,0.094931022,0.068249258,
77,Illinois,2020/4/13,21887,797,0,1172,77,0,0.056577359,0.106944444,
0,Indiana,2020/3/6,1,0,0,,,,,,
1,Indiana,2020/3/7,1,0,0,0,0,0,0,,
2,Indiana,2020/3/8,2,0,0,1,0,0,1,,
3,Indiana,2020/3/9,3,0,0,1,0,0,0.5,,
4,Indiana,2020/3/10,6,0,0,3,0,0,1,,
5,Indiana,2020/3/11,11,0,0,5,0,0,0.833333333,,
6,Indiana,2020/3/12,13,0,0,2,0,0,0.181818182,,
7,Indiana,2020/3/13,13,0,0,0,0,0,0,,
8,Indiana,2020/3/14,16,0,0,3,0,0,0.230769231,,
9,Indiana,2020/3/15,20,0,0,4,0,0,0.25,,
10,Indiana,2020/3/16,25,1,0,5,1,0,0.25,inf,
11,Indiana,2020/3/17,30,2,0,5,1,0,0.2,1,
12,Indiana,2020/3/18,39,2,0,9,0,0,0.3,0,
13,Indiana,2020/3/19,60,2,0,21,0,0,0.538461538,0,
14,Indiana,2020/3/20,86,2,0,26,0,0,0.433333333,0,
15,Indiana,2020/3/21,128,4,0,42,2,0,0.488372093,1,
16,Indiana,2020/3/22,154,6,0,26,2,0,0.203125,0.5,
17,Indiana,2020/3/23,231,7,0,77,1,0,0.5,0.166666667,
18,Indiana,2020/3/24,292,12,0,61,5,0,0.264069264,0.714285714,
19,Indiana,2020/3/25,364,13,0,72,1,0,0.246575342,0.083333333,
20,Indiana,2020/3/26,532,17,0,168,4,0,0.461538462,0.307692308,
21,Indiana,2020/3/27,854,21,0,322,4,0,0.605263158,0.235294118,
22,Indiana,2020/3/28,1122,28,0,268,7,0,0.31381733,0.333333333,
23,Indiana,2020/3/29,1385,31,0,263,3,0,0.234402852,0.107142857,
24,Indiana,2020/3/30,1612,32,0,227,1,0,0.163898917,0.032258065,
25,Indiana,2020/4/1,2465,64,0,853,32,0,0.529156328,1,
26,Indiana,2020/4/2,2908,76,0,443,12,0,0.179716024,0.1875,
27,Indiana,2020/4/3,3324,100,0,416,24,0,0.143053645,0.315789474,
28,Indiana,2020/4/4,3731,112,0,407,12,0,0.12244284,0.12,
29,Indiana,2020/4/5,4226,123,0,495,11,0,0.132672206,0.098214286,
30,Indiana,2020/4/6,4779,141,0,553,18,0,0.130856602,0.146341463,
31,Indiana,2020/4/7,5145,159,0,366,18,0,0.07658506,0.127659574,
32,Indiana,2020/4/8,5790,197,0,645,38,0,0.125364431,0.238993711,
33,Indiana,2020/4/9,6095,235,0,305,38,0,0.052677029,0.192893401,
34,Indiana,2020/4/10,6716,292,0,621,57,0,0.101886792,0.242553191,
35,Indiana,2020/4/11,7280,325,0,564,33,0,0.083978559,0.113013699,
36,Indiana,2020/4/12,7719,334,0,439,9,0,0.060302198,0.027692308,
37,Indiana,2020/4/13,8199,344,0,480,10,0,0.062184221,0.02994012,
0,Iowa,2020/3/9,3,0,0,,,,,,
1,Iowa,2020/3/10,8,0,0,5,0,0,1.666666667,,
2,Iowa,2020/3/11,13,0,0,5,0,0,0.625,,
3,Iowa,2020/3/12,16,0,0,3,0,0,0.230769231,,
4,Iowa,2020/3/13,17,0,0,1,0,0,0.0625,,
5,Iowa,2020/3/14,17,0,0,0,0,0,0,,
6,Iowa,2020/3/15,18,0,0,1,0,0,0.058823529,,
7,Iowa,2020/3/16,23,0,0,5,0,0,0.277777778,,
8,Iowa,2020/3/17,23,0,0,0,0,0,0,,
9,Iowa,2020/3/18,29,0,0,6,0,0,0.260869565,,
10,Iowa,2020/3/19,44,0,0,15,0,0,0.517241379,,
11,Iowa,2020/3/20,45,0,0,1,0,0,0.022727273,,
12,Iowa,2020/3/21,68,0,0,23,0,0,0.511111111,,
13,Iowa,2020/3/22,63,0,0,-5,0,0,-0.073529412,,
14,Iowa,2020/3/23,59,0,0,-4,0,0,-0.063492063,,
15,Iowa,2020/3/24,80,0,0,21,0,0,0.355932203,,
16,Iowa,2020/3/25,92,1,0,12,1,0,0.15,inf,
17,Iowa,2020/3/26,127,1,0,35,0,0,0.380434783,0,
18,Iowa,2020/3/27,165,3,0,38,2,0,0.299212598,2,
19,Iowa,2020/3/28,226,3,0,61,0,0,0.36969697,0,
20,Iowa,2020/3/29,265,4,0,39,1,0,0.172566372,0.333333333,
21,Iowa,2020/3/30,349,6,0,84,2,0,0.316981132,0.5,
22,Iowa,2020/4/1,455,9,0,106,3,0,0.303724928,0.5,
23,Iowa,2020/4/2,508,11,0,53,2,0,0.116483516,0.222222222,
24,Iowa,2020/4/3,547,11,0,39,0,0,0.076771654,0,
25,Iowa,2020/4/4,645,14,0,98,3,0,0.179159049,0.272727273,
26,Iowa,2020/4/5,716,18,0,71,4,0,0.110077519,0.285714286,
27,Iowa,2020/4/6,792,25,0,76,7,0,0.106145251,0.388888889,
28,Iowa,2020/4/7,920,25,0,128,0,0,0.161616162,0,
29,Iowa,2020/4/8,994,27,0,74,2,0,0.080434783,0.08,
30,Iowa,2020/4/9,1100,28,0,106,1,0,0.106639839,0.037037037,
31,Iowa,2020/4/10,1224,31,0,124,3,0,0.112727273,0.107142857,
32,Iowa,2020/4/11,1345,34,0,121,3,0,0.098856209,0.096774194,
33,Iowa,2020/4/12,1446,41,0,101,7,0,0.075092937,0.205882353,
34,Iowa,2020/4/13,1532,39,0,86,-2,0,0.059474412,-0.048780488,
0,Kansas,2020/3/8,1,0,0,,,,,,
1,Kansas,2020/3/9,1,0,0,0,0,0,0,,
2,Kansas,2020/3/10,1,0,0,0,0,0,0,,
3,Kansas,2020/3/11,1,0,0,0,0,0,0,,
4,Kansas,2020/3/12,1,0,0,0,0,0,0,,
5,Kansas,2020/3/13,5,1,0,4,1,0,4,inf,
6,Kansas,2020/3/14,8,1,0,3,0,0,0.6,0,
7,Kansas,2020/3/15,8,1,0,0,0,0,0,0,
8,Kansas,2020/3/16,11,1,0,3,0,0,0.375,0,
9,Kansas,2020/3/17,18,1,0,7,0,0,0.636363636,0,
10,Kansas,2020/3/18,18,1,0,0,0,0,0,0,
11,Kansas,2020/3/19,34,1,0,16,0,0,0.888888889,0,
12,Kansas,2020/3/20,44,1,0,10,0,0,0.294117647,0,
13,Kansas,2020/3/21,57,2,0,13,1,0,0.295454545,1,
14,Kansas,2020/3/22,52,2,0,-5,0,0,-0.087719298,0,
15,Kansas,2020/3/23,67,2,0,15,0,0,0.288461538,0,
16,Kansas,2020/3/24,77,2,0,10,0,0,0.149253731,0,
17,Kansas,2020/3/25,102,3,0,25,1,0,0.324675325,0.5,
18,Kansas,2020/3/26,144,3,0,42,0,0,0.411764706,0,
19,Kansas,2020/3/27,170,4,0,26,1,0,0.180555556,0.333333333,
20,Kansas,2020/3/28,232,4,0,62,0,0,0.364705882,0,
21,Kansas,2020/3/29,294,7,0,62,3,0,0.267241379,0.75,
22,Kansas,2020/3/30,336,8,0,42,1,0,0.142857143,0.142857143,
23,Kansas,2020/4/1,439,10,0,103,2,0,0.306547619,0.25,
24,Kansas,2020/4/2,497,12,0,58,2,0,0.132118451,0.2,
25,Kansas,2020/4/3,538,18,0,41,6,0,0.08249497,0.5,
26,Kansas,2020/4/4,618,21,0,80,3,0,0.148698885,0.166666667,
27,Kansas,2020/4/5,674,22,0,56,1,0,0.090614887,0.047619048,
28,Kansas,2020/4/6,759,25,0,85,3,0,0.12611276,0.136363636,
29,Kansas,2020/4/7,816,28,0,57,3,0,0.075098814,0.12,
30,Kansas,2020/4/8,935,33,0,119,5,0,0.145833333,0.178571429,
31,Kansas,2020/4/9,1020,42,0,85,9,0,0.090909091,0.272727273,
32,Kansas,2020/4/10,1020,42,0,0,0,0,0,0,
33,Kansas,2020/4/11,1197,55,0,177,13,0,0.173529412,0.30952381,
34,Kansas,2020/4/12,1252,56,0,55,1,0,0.045948204,0.018181818,
35,Kansas,2020/4/13,1299,62,0,47,6,0,0.037539936,0.107142857,
0,Kentucky,2020/3/6,1,0,0,,,,,,
1,Kentucky,2020/3/7,1,0,0,0,0,0,0,,
2,Kentucky,2020/3/8,1,0,0,0,0,0,0,,
3,Kentucky,2020/3/9,4,0,0,3,0,0,3,,
4,Kentucky,2020/3/10,6,0,0,2,0,0,0.5,,
5,Kentucky,2020/3/11,8,0,0,2,0,0,0.333333333,,
6,Kentucky,2020/3/12,10,0,0,2,0,0,0.25,,
7,Kentucky,2020/3/13,14,0,0,4,0,0,0.4,,
8,Kentucky,2020/3/14,14,0,0,0,0,0,0,,
9,Kentucky,2020/3/15,20,0,0,6,0,0,0.428571429,,
10,Kentucky,2020/3/16,21,1,1,1,1,1,0.05,inf,inf
11,Kentucky,2020/3/17,26,1,1,5,0,0,0.238095238,0,0
12,Kentucky,2020/3/18,27,1,0,1,0,-1,0.038461538,0,-1
13,Kentucky,2020/3/19,37,2,0,10,1,0,0.37037037,1,
14,Kentucky,2020/3/20,47,2,0,10,0,0,0.27027027,0,
15,Kentucky,2020/3/21,87,3,0,40,1,0,0.85106383,0.5,
16,Kentucky,2020/3/22,87,3,0,0,0,0,0,0,
17,Kentucky,2020/3/23,99,3,0,12,0,0,0.137931034,0,
18,Kentucky,2020/3/24,130,3,0,31,0,0,0.313131313,0,
19,Kentucky,2020/3/25,162,4,0,32,1,0,0.246153846,0.333333333,
20,Kentucky,2020/3/26,212,4,0,50,0,0,0.308641975,0,
21,Kentucky,2020/3/27,266,6,0,54,2,0,0.254716981,0.5,
22,Kentucky,2020/3/28,336,8,0,70,2,0,0.263157895,0.333333333,
23,Kentucky,2020/3/29,348,8,0,12,0,0,0.035714286,0,
24,Kentucky,2020/3/30,375,10,0,27,2,0,0.077586207,0.25,
25,Kentucky,2020/4/1,492,17,0,117,7,0,0.312,0.7,
26,Kentucky,2020/4/2,630,30,0,138,13,0,0.280487805,0.764705882,
27,Kentucky,2020/4/3,643,32,0,13,2,0,0.020634921,0.066666667,
28,Kentucky,2020/4/4,759,38,0,116,6,0,0.180404355,0.1875,
29,Kentucky,2020/4/5,802,42,0,43,4,0,0.056653491,0.105263158,
30,Kentucky,2020/4/6,802,42,0,0,0,0,0,0,
31,Kentucky,2020/4/7,1005,63,0,203,21,0,0.253117207,0.5,
32,Kentucky,2020/4/8,1005,63,0,0,0,0,0,0,
33,Kentucky,2020/4/9,1149,71,0,144,8,0,0.143283582,0.126984127,
34,Kentucky,2020/4/10,1502,88,0,353,17,0,0.307223673,0.23943662,
35,Kentucky,2020/4/11,1502,88,0,0,0,0,0,0,
36,Kentucky,2020/4/12,1709,96,0,207,8,0,0.137816245,0.090909091,
37,Kentucky,2020/4/13,1764,112,0,55,16,0,0.032182563,0.166666667,
0,Louisiana,2020/3/9,1,0,0,,,,,,
1,Louisiana,2020/3/10,1,0,0,0,0,0,0,,
2,Louisiana,2020/3/11,6,0,0,5,0,0,5,,
3,Louisiana,2020/3/12,19,0,0,13,0,0,2.166666667,,
4,Louisiana,2020/3/13,36,0,0,17,0,0,0.894736842,,
5,Louisiana,2020/3/14,77,1,0,41,1,0,1.138888889,inf,
6,Louisiana,2020/3/15,91,2,0,14,1,0,0.181818182,1,
7,Louisiana,2020/3/16,136,3,0,45,1,0,0.494505495,0.5,
8,Louisiana,2020/3/17,196,4,0,60,1,0,0.441176471,0.333333333,
9,Louisiana,2020/3/18,257,4,0,61,0,0,0.31122449,0,
10,Louisiana,2020/3/19,392,10,0,135,6,0,0.525291829,1.5,
11,Louisiana,2020/3/20,538,14,0,146,4,0,0.37244898,0.4,
12,Louisiana,2020/3/21,585,16,0,47,2,0,0.087360595,0.142857143,
13,Louisiana,2020/3/22,783,19,0,198,3,0,0.338461538,0.1875,
14,Louisiana,2020/3/23,1107,34,0,324,15,0,0.413793103,0.789473684,
15,Louisiana,2020/3/24,1336,44,0,229,10,0,0.206865402,0.294117647,
16,Louisiana,2020/3/25,1721,61,0,385,17,0,0.288173653,0.386363636,
17,Louisiana,2020/3/26,2216,80,0,495,19,0,0.287623475,0.31147541,
18,Louisiana,2020/3/27,2686,117,0,470,37,0,0.212093863,0.4625,
19,Louisiana,2020/3/28,3199,133,0,513,16,0,0.19099032,0.136752137,
20,Louisiana,2020/3/29,3407,148,0,208,15,0,0.065020319,0.112781955,
21,Louisiana,2020/3/30,3890,182,0,483,34,0,0.14176695,0.22972973,
22,Louisiana,2020/4/1,6351,273,0,2461,91,0,0.632647815,0.5,
23,Louisiana,2020/4/2,9045,309,0,2694,36,0,0.424185168,0.131868132,
24,Louisiana,2020/4/3,10252,370,0,1207,61,0,0.133443892,0.197411003,
25,Louisiana,2020/4/4,12404,409,0,2152,39,0,0.209910261,0.105405405,
26,Louisiana,2020/4/5,12916,477,0,512,68,0,0.041277007,0.166259169,
27,Louisiana,2020/4/6,14821,512,0,1905,35,0,0.147491483,0.073375262,
28,Louisiana,2020/4/7,16236,582,0,1415,70,0,0.09547264,0.13671875,
29,Louisiana,2020/4/8,16993,652,0,757,70,0,0.046624784,0.120274914,
30,Louisiana,2020/4/9,18270,702,0,1277,50,0,0.075148591,0.076687117,
31,Louisiana,2020/4/10,19155,754,0,885,52,0,0.048440066,0.074074074,
32,Louisiana,2020/4/11,19894,805,0,739,51,0,0.038580005,0.067639257,
33,Louisiana,2020/4/12,20581,840,0,687,35,0,0.034533025,0.043478261,
34,Louisiana,2020/4/13,20987,882,0,406,42,0,0.019726933,0.05,
0,Maine,2020/3/10,0,0,0,,,,,,
1,Maine,2020/3/11,0,0,0,0,0,0,,,
2,Maine,2020/3/12,0,0,0,0,0,0,,,
3,Maine,2020/3/13,1,0,0,1,0,0,inf,,
4,Maine,2020/3/14,3,0,0,2,0,0,2,,
5,Maine,2020/3/15,12,0,0,9,0,0,3,,
6,Maine,2020/3/16,17,0,0,5,0,0,0.416666667,,
7,Maine,2020/3/17,32,0,0,15,0,0,0.882352941,,
8,Maine,2020/3/18,42,0,0,10,0,0,0.3125,,
9,Maine,2020/3/19,52,0,0,10,0,0,0.238095238,,
10,Maine,2020/3/20,56,0,0,4,0,0,0.076923077,,
11,Maine,2020/3/21,70,0,0,14,0,0,0.25,,
12,Maine,2020/3/22,70,0,0,0,0,0,0,,
